item_id,L1,GLMM_score,joined_text
944,cn,1.320567837,作品（请写复数） [SEP] 美术馆陈列着来自世界各地的艺术作品。 [SEP] w____ [SEP] works
945,cn,-0.613967215,英勇的 [SEP] 他英勇的举动感动了很多人。 [SEP] h_____ [SEP] heroic
946,cn,-0.798286944,不变的 [SEP] 1)我对你的爱始终不变。2)婴儿需要持续的关注。 [SEP] c_______ [SEP] constant
947,cn,0.160013224,遗孀 [SEP] 她是前首相的遗孀。 [SEP] w____ [SEP] widow
948,cn,2.415410619,开始 [SEP] 音乐会将在五分钟后开始。 [SEP] s____ [SEP] start
949,cn,-1.681472448,电工 [SEP] 电工修理了电路。 [SEP] e__________ [SEP] electrician
950,cn,-0.097909911,微风 [SEP] 树叶在微风中轻轻颤动。 [SEP] b_____ [SEP] breeze
951,cn,0.226837004,销售量 [SEP] 1)上季度的销售额有轻微下滑。2)他升任销售经理。 [SEP] s____ [SEP] sales
952,cn,1.072292577,方式 [SEP] 1)你要适应这种工作模式。2)看网络视频已经成为新兴的娱乐方式。 [SEP] m___ [SEP] mode
953,cn,1.107014217,含奶的 [SEP] 我不喜欢加奶的咖啡。 [SEP] m____ [SEP] milky
954,cn,1.227032738,紧急的 [SEP] 1)事情紧急，请速速回电！2)他因急务被召回警察局。 [SEP] u_____ [SEP] urgent
955,cn,-0.266407359,群 [SEP] 他们是一群很有意思的人。 [SEP] b____ [SEP] bunch
956,cn,3.09642366,盖 [SEP] 大雪覆盖了地面。 [SEP] c____ [SEP] cover
957,cn,0.584947239,例外 [SEP] 全球正逐渐进入老龄化社会，中国也不例外。 [SEP] e________ [SEP] exception
958,cn,-0.232619822,赌博 [SEP] 赌博在这个国家是禁止的。 [SEP] g_______ [SEP] gambling
959,cn,3.049136484,钱 [SEP] “你能借我些钱吗？”她问。 [SEP] m____ [SEP] money
960,cn,-0.160149215,滑雪者 [SEP] 她是个经验丰富的滑雪者。 [SEP] s____ [SEP] skier
961,cn,3.181650756,拿 [SEP] 1)别忘了拿上钥匙。2)我要把这些盆栽带到新家去。 [SEP] t___ [SEP] take
962,cn,-2.096639324,大汤匙 [SEP] 她用大汤匙给每个人盛了汤。 [SEP] t_________ [SEP] tablespoon
963,cn,1.482599801,总体上 [SEP] 十月的天气一般来说都不错。 [SEP] g________ [SEP] generally
964,cn,1.316489999,发动机 [SEP] 发动机坏了。 [SEP] e_____ [SEP] engine
965,cn,-0.907266642,被压碎的 [SEP] 红酒来自被压碎的葡萄的汁液。 [SEP] c______ [SEP] crushed
966,cn,2.464122033,男性 [SEP] 约八成的公司员工为男性。 [SEP] m___ [SEP] male
967,cn,0.545194586,落在（某范围或幅度内） [SEP] 1)参赛选手的年龄大多在10至18岁之间。2)沙发价格在600到1000英镑之间。 [SEP] r____ [SEP] range
968,cn,1.561253072,交通 [SEP] 政府鼓励人们使用公共交通。 [SEP] t________ [SEP] transport
969,cn,1.381738213,肩 [SEP] 抬行李伤到了我的肩膀。 [SEP] s_______ [SEP] shoulder
970,cn,-0.069596911,残疾 [SEP] 他的残疾是车祸导致的。 [SEP] d_________ [SEP] disability
971,cn,-2.765667401,顾问 [SEP] 他被撤销了法律顾问一职。 [SEP] a______ [SEP] adviser
972,cn,0.914974902,混杂的 [SEP] 美国是一个不同文化混杂的国家。 [SEP] m____ [SEP] mixed
973,cn,0.29498779,看不见的 [SEP] 1)在这个国家，残障人士基本是“看不见的人”：你很难在大街上看见真正的残疾人。2)市场被无形的手控制。 [SEP] i________ [SEP] invisible
974,cn,-3.131151975,设计 [SEP] 1)他们一起想出了这个方案。2)我们研制了这个探索老年人需求的系统。 [SEP] d_____ [SEP] devise
975,cn,-0.678463447,投影仪 [SEP] 投影仪坏了，教师只能使用板书讲课。 [SEP] p________ [SEP] projector
976,cn,-2.024522333,奉献（时间、精力等做某事） [SEP] 她把生命献给了动物保护事业。 [SEP] d_______ [SEP] dedicate
977,cn,0.781776265,户外的 [SEP] 他喜欢爬山和徒步这类户外运动。 [SEP] o______ [SEP] outdoor
978,cn,-0.053528223,未加解释的 [SEP] 在这份报道中，飞机失踪的原因仍然没有得到解释。 [SEP] u__________ [SEP] unexplained
979,cn,-1.593322956,指派 [SEP] 经理选定约翰为市场负责人。 [SEP] d________ [SEP] designate
980,cn,2.345978228,到达 [SEP] 你的飞机什么时候到达伦敦？ [SEP] a_____ [SEP] arrive
981,cn,0.303748082,为…供给燃料 [SEP] 这台机器是由天然气供给燃料的。 [SEP] f___ [SEP] fuel
982,cn,-0.223861908,均衡的 [SEP] 这篇报道均衡地呈现了辩论双方的观点。 [SEP] b_______ [SEP] balanced
983,cn,-3.521795436,类固醇 [SEP] 这些运动员因被查出服用类固醇兴奋剂而遭禁赛。 [SEP] s_______ [SEP] steroids
984,cn,-0.858645556,硅 [SEP] 硅被用作制造玻璃。 [SEP] s______ [SEP] silicon
985,cn,-2.28918266,诉讼 [SEP] 诉讼的主题是遗产的分配问题。 [SEP] l_________ [SEP] litigation
986,cn,1.644521115,美国的 [SEP] 特朗普当选美国总统。 [SEP] a_______ [SEP] american
987,cn,-1.506177222,掌舵 [SEP] 他驾船绕过海岛。 [SEP] s____ [SEP] steer
988,cn,-1.797314578,赞助人 [SEP] 美第奇家族是米开朗基罗的赞助人。 [SEP] p_____ [SEP] patron
989,cn,-0.394894332,倒计数 [SEP] 我们迎来了大选前的最后倒计时阶段。 [SEP] c________ [SEP] countdown
990,cn,-1.908610388,配角的 [SEP] 他凭借在《爆裂鼓手》中的出色表现赢得奥斯卡最佳男配角奖。 [SEP] s_________ [SEP] supporting
991,cn,-2.001299276,粗糙的 [SEP] 这份方案只是我一些粗略的想法。 [SEP] c____ [SEP] crude
992,cn,-1.086647088,紧张 [SEP] 评论员称边境的紧张状态仍将持续。 [SEP] t______ [SEP] tension
993,cn,2.783703829,包 [SEP] 有人偷了我的包。 [SEP] b__ [SEP] bag
994,cn,-1.42654639,被（灯光）照亮的 [SEP] 公园里有一处灯光喷泉。 [SEP] i__________ [SEP] illuminated
995,cn,0.669675638,扔 [SEP] 我扔出球，小狗就飞快地跑去追赶。 [SEP] t____ [SEP] throw
996,cn,1.818105764,其余 [SEP] 我只吃了一半的蛋糕——其余在哪？ [SEP] r___ [SEP] rest
997,cn,-0.39223367,协调 [SEP] 他协调团队的各项工作。 [SEP] c_________ [SEP] coordinate
998,cn,3.359718902,冰 [SEP] 水在低温下变成冰。 [SEP] i__ [SEP] ice
999,cn,-2.110209842,团结 [SEP] 许多家报纸团结了起来以支持这位主持正义的律师。 [SEP] r____ [SEP] rally
1000,cn,0.534183685,香水 [SEP] 他有喷香水的习惯。 [SEP] p______ [SEP] perfume
1001,cn,2.463223501,俱乐部 [SEP] 我加入了网球俱乐部。 [SEP] c___ [SEP] club
1002,cn,-2.032245982,关联 [SEP] 员工的出勤率和公司效益之间并无必然关联。 [SEP] c__________ [SEP] correlation
1003,cn,-0.092472232,提议 [SEP] 他关于对一次性塑料制品征税的提议被搁置了。 [SEP] p_______ [SEP] proposal
1004,cn,-2.12380052,回答者 [SEP] 8%的问卷回答者称曾有过外食后食物中毒的经历。 [SEP] r_________ [SEP] respondent
1005,cn,0.350884515,车库 [SEP] 他把车停进车库。 [SEP] g_____ [SEP] garage
1006,cn,0.41943543,海龟 [SEP] 海龟的平均寿命与人类相仿。 [SEP] t_____ [SEP] turtle
1007,cn,2.183542399,费（如会费、手续费、服务费等） [SEP] 网上订票有一笔手续费。 [SEP] f__ [SEP] fee
1008,cn,2.745379779,呼吸 [SEP] 她吓得屏住呼吸。 [SEP] b_____ [SEP] breath
1009,cn,-0.66179717,动画 [SEP] 孩子们都爱看动画片。 [SEP] a________ [SEP] animation
1010,cn,-1.984627488,仔细考虑 [SEP] 董事会花了一周时间考虑继任人选。 [SEP] d_________ [SEP] deliberate
1011,cn,1.641045187,已婚的 [SEP] 她的经理是一位已婚男性。 [SEP] m______ [SEP] married
1012,cn,0.692020029,心碎的 [SEP] 工党败选的消息让他心碎。 [SEP] h__________ [SEP] heartbroken
1013,cn,-0.333540842,射击声 [SEP] 邻居们在夜里听见了枪声。 [SEP] g______ [SEP] gunshot
1014,cn,0.701799026,喝酒 [SEP] 喝酒对健康不利。 [SEP] d_______ [SEP] drinking
1015,cn,1.883011636,地铁 [SEP] 他们乘地铁来到时代广场。 [SEP] s_____ [SEP] subway
1016,cn,2.386848071,晾干 [SEP] 我得把这些衣服晾干。 [SEP] d__ [SEP] dry
1017,cn,-0.16485641,意图 [SEP] 我的意图是好的：我想帮助你，没想到伤害了你的自尊。 [SEP] i________ [SEP] intention
1018,cn,-0.344246017,生产 [SEP] 1)研究产出了丰富的成果。2)这棵桃树今年出了很多果子。 [SEP] y____ [SEP] yield
1019,cn,3.27783796,超人 [SEP] 尼采将人类分成人和超人。 [SEP] s_______ [SEP] superman
1020,cn,-1.025937916,繁殖 [SEP] 他们研究豚类的繁殖，以拯救这个物种。 [SEP] r___________ [SEP] reproduction
1021,cn,-0.541274755,锦标赛 [SEP] 大家都在关注世界游泳锦标赛。 [SEP] c___________ [SEP] championship
1022,cn,2.620411198,着陆 [SEP] 飞机将在一小时后着陆。 [SEP] l___ [SEP] land
1023,cn,-1.573084422,天主教信徒 [SEP] 他是一名天主教徒。 [SEP] c_______ [SEP] catholic
1024,cn,-2.372410273,转投 [SEP] 1)所有邮件都将被自动转寄至我的新邮箱地址。2)随着机器学习的兴起，许多资金和资源都被转投至这一领域。 [SEP] r_______ [SEP] redirect
1025,cn,-1.613245246,先例 [SEP] 律师援引了类似的先例。 [SEP] p________ [SEP] precedent
1026,cn,-2.209646357,任期 [SEP] 总统的四年任期即将结束。 [SEP] t_____ [SEP] tenure
1027,cn,1.088319434,发出回声或回音 [SEP] 他的喊声在山谷里回响。 [SEP] e___ [SEP] echo
1028,cn,-1.858551146,传统地 [SEP] 根据惯例，外交使团的每个人都应在协议上签字，但女王改变了这一繁缛的过程。 [SEP] c_____________ [SEP] conventionally
1029,cn,1.309538894,现代的 [SEP] 忙碌、压力和焦虑是现代生活的主要问题。 [SEP] m_____ [SEP] modern
1030,cn,-0.377031456,吹气或刮风的动作 [SEP] 北风刮起，就意味着冬天要来了。 [SEP] b______ [SEP] blowing
1031,cn,1.973496093,花费（钱、时间、精力） [SEP] 我花了两小时为她改文章，但她没有说谢谢。 [SEP] s____ [SEP] spend
1032,cn,0.600688538,生长 [SEP] 1)这种药物会影响孩子的发育。2)剪掉枯萎的根系能促进植物生长。 [SEP] g_____ [SEP] growth
1033,cn,-1.62821313,随后 [SEP] 1)枪杀案随后又发生在其他城市。2)他被发现并随即被逮捕。 [SEP] s___________ [SEP] subsequently
1034,cn,-1.710470808,小屋 [SEP] 我们在一个小木屋里避雨。 [SEP] h__ [SEP] hut
1035,cn,1.906163321,豆 [SEP] 1)巴西的咖啡豆很有名。2)我早餐喜欢吃豆子。 [SEP] b___ [SEP] bean
1036,cn,0.539199391,意志 [SEP] 她有钢铁般的意志。 [SEP] w___ [SEP] will
1037,cn,-0.784936649,基本的 [SEP] 她报名参加了基础法语课程。 [SEP] e_________ [SEP] elementary
1038,cn,0.815561486,在头顶 [SEP] 敌机在头顶轰鸣。 [SEP] o_______ [SEP] overhead
1039,cn,1.960748416,墙纸 [SEP] 我不喜欢深色的墙纸，贴在家里太沉闷了。 [SEP] w________ [SEP] wallpaper
1040,cn,-0.621750393,流 [SEP] 汹涌的水流把他的房子冲垮了。 [SEP] c______ [SEP] current
1041,cn,-0.802573488,尴尬的 [SEP] 他说完后，场上出现了一段尴尬的沉默。 [SEP] a______ [SEP] awkward
1042,cn,-1.658449208,小贩 [SEP] 景点附近都有兜售纪念品的小贩。 [SEP] v_____ [SEP] vendor
1043,cn,-0.823796715,荒唐的 [SEP] 他提的要求太荒唐而不切实际。 [SEP] a_____ [SEP] absurd
1044,cn,-1.691167876,电话营销 [SEP] 虽然网络越来越发达，但电话营销仍然是许多商家的常用方式。 [SEP] t____________ [SEP] telemarketing
1045,cn,2.677721897,蜜蜂 [SEP] 蜜蜂辛勤地采着蜜。 [SEP] b__ [SEP] bee
1046,cn,2.609840394,技能 [SEP] 语言技能对这份工作十分重要。 [SEP] s____ [SEP] skill
1047,cn,1.085626002,丛林 [SEP] 探险者进入了亚马逊丛林。 [SEP] j_____ [SEP] jungle
1048,cn,0.221088532,望远镜 [SEP] 我用望远镜观看月食。 [SEP] t________ [SEP] telescope
1049,cn,-1.634455473,人口的 [SEP] 我们需要获得这一地区的人口统计学数据。 [SEP] d__________ [SEP] demographic
1050,cn,2.815582062,烹饪 [SEP] 她做了几个菜，邀请朋友到家中聚餐。 [SEP] c___ [SEP] cook
1051,cn,-0.717436103,亲爱的 [SEP] 我害怕失去我亲爱的孩子。 [SEP] d______ [SEP] darling
1052,cn,0.272281495,向前 [SEP] 要向前看，不要总想着过去。 [SEP] a____ [SEP] ahead
1053,cn,-1.067143129,扳机 [SEP] 他向自己的头部扣动了扳机。 [SEP] t______ [SEP] trigger
1054,cn,-1.398739817,交响 [SEP] 我喜欢贝多芬的第七交响曲。 [SEP] s_______ [SEP] symphony
1055,cn,2.908112753,儿子 [SEP] 她的儿子刚上小学。 [SEP] s__ [SEP] son
1056,cn,2.381558151,午夜 [SEP] 他们等待着午夜的到来。 [SEP] m_______ [SEP] midnight
1057,cn,0.74813811,学院 [SEP] 我的父亲在一家烹饪学院教书。 [SEP] c______ [SEP] college
1058,cn,-0.489060473,非常 [SEP] 这本书比它的续篇好多了。 [SEP] m___ [SEP] much
1059,cn,2.706907906,干净的 [SEP] 护士们要一直保持双手干净。 [SEP] c____ [SEP] clean
1060,cn,0.734802567,被偷的 [SEP] 被偷的证件神秘地回来了。 [SEP] s_____ [SEP] stolen
1061,cn,-0.941723897,继任者 [SEP] 她具有丰富的临床经验，将成为你优秀的继任者。 [SEP] s________ [SEP] successor
1062,cn,2.849477118,疯狂的 [SEP] 你要在这个时间出门？你真是疯了！ [SEP] c____ [SEP] crazy
1063,cn,0.213418253,要求 [SEP] 客户提出了恢复这条生产线的要求。 [SEP] r______ [SEP] request
1064,cn,1.124648153,伤 [SEP] 他腿上的伤开始化脓。 [SEP] w____ [SEP] wound
1065,cn,0.559996058,创造力 [SEP] 孩子的创造力和想象力的开发密不可分。 [SEP] c_________ [SEP] creativity
1066,cn,-2.187820172,结合的 [SEP] 1)这次对难民的援助是基国政府联手努力的结果。2)旗下几家公司的联合市值已经过亿。 [SEP] c_______ [SEP] combined
1067,cn,0.893494217,专家 [SEP] 学院聘请了一位外国专家。 [SEP] e_____ [SEP] expert
1068,cn,1.766459116,各地 [SEP] 你在各地都可以使用这张电话卡。 [SEP] e_________ [SEP] everywhere
1069,cn,-0.771025495,书签 [SEP] 他用一片叶子做成书签，放进书里。 [SEP] b_______ [SEP] bookmark
1070,cn,-1.27966751,画笔 [SEP] 他拿起画笔，开始在画板上涂抹色彩。 [SEP] p_________ [SEP] paintbrush
1071,cn,0.378049922,受伤的 [SEP] 医生建议她切除受伤的小指，以防感染扩散。 [SEP] w______ [SEP] wounded
1072,cn,-1.331539328,替换的行为 [SEP] 用洁净能源对传统火电的替换是可以实现的。 [SEP] s___________ [SEP] substitution
1073,cn,-0.641907627,种植园 [SEP] 他拥有一家大的橡胶种植园。 [SEP] p_________ [SEP] plantation
1074,cn,-1.882307071,无法探测的 [SEP] 囿于检测技术的局限，许多病症和病毒目前都是无法检测到的。 [SEP] u___________ [SEP] undetectable
1075,cn,0.350382697,抵抗 [SEP] 我无法抵抗甜食的诱惑。 [SEP] r_____ [SEP] resist
1076,cn,0.955354664,密码 [SEP] 您的密码不正确。 [SEP] p_______ [SEP] password
1077,cn,-0.771727965,加 [SEP] 人手的增加使工作变得容易。 [SEP] a_______ [SEP] addition
1078,cn,0.247299114,葬礼 [SEP] 她没参加祖母的葬礼。 [SEP] f______ [SEP] funeral
1079,cn,2.602858607,软的 [SEP] 床太软了。 [SEP] s___ [SEP] soft
1080,cn,-0.429242913,忠实的 [SEP] 我的母亲同时也是一位忠贞的妻子。 [SEP] f_______ [SEP] faithful
1081,cn,-1.099892114,幸福 [SEP] 我们的幼儿园关心孩子的幸福。 [SEP] w______ [SEP] welfare
1082,cn,-1.864878173,光学 [SEP] 这家公司生产光学仪器。 [SEP] o_____ [SEP] optics
1083,cn,0.725156328,观众 [SEP] 音乐家迟迟不上场，观众开始有些骚动。 [SEP] a_______ [SEP] audience
1084,cn,-1.040159853,采取或采用（某个想法，方案，方法） [SEP] 他决定采用更极端的方法解决问题。 [SEP] a____ [SEP] adopt
1085,cn,0.217260117,相似地 [SEP] 我在一个注重教育的家庭长大。同样，我也希望自己的孩子受最好的教育。 [SEP] s________ [SEP] similarly
1086,cn,1.36611966,塔 [SEP] 我想去巴黎看埃菲尔铁塔。 [SEP] t____ [SEP] tower
1087,cn,-2.317868491,职业精神 [SEP] 酒店工作人员的职业精神给我留下深刻印象。 [SEP] p______________ [SEP] professionalism
1088,cn,-0.691182907,调动 [SEP] 我明年将调动至上海办事处。 [SEP] t_______ [SEP] transfer
1089,cn,-0.346496529,重点 [SEP] 当前工作的重点是节能减排。 [SEP] e_______ [SEP] emphasis
1090,cn,1.90320008,更… [SEP] 许多日用品在英国比在中国更贵。 [SEP] m___ [SEP] more
1091,cn,2.577742167,熊猫 [SEP] 世界自然基金会的会徽是一只熊猫。 [SEP] p____ [SEP] panda
1092,cn,0.376416637,天堂 [SEP] 亚马逊雨林曾是各种热带生物的天堂。 [SEP] p_______ [SEP] paradise
1093,cn,2.170586184,覆盖物 [SEP] 不要根据一本书的封面判断它的内容。 [SEP] c____ [SEP] cover
1094,cn,-1.229261678,手链 [SEP] 妈妈给了她一条金手链作为生日礼物。 [SEP] b_______ [SEP] bracelet
1095,cn,1.32794199,皇室的 [SEP] 我们通过电视观看了皇室的婚礼。 [SEP] r____ [SEP] royal
1096,cn,0.895748758,飞行员 [SEP] 他梦想做一个飞行员。 [SEP] p____ [SEP] pilot
1097,cn,1.221688412,任务 [SEP] 我的任务是找到50个符合条件的受试者。 [SEP] t___ [SEP] task
1098,cn,0.116885847,防御者 [SEP] 他自诩是正义的守护者。 [SEP] d_______ [SEP] defender
1099,cn,-0.59277911,单曲唱片 [SEP] 乐队最成功的一张单曲唱片第一周就卖出了5万张。 [SEP] s_____ [SEP] single
1100,cn,-2.102549296,巡回 [SEP] 我在巡回演讲时初次遇见了我的妻子。 [SEP] c______ [SEP] circuit
1101,cn,-3.564345749,庞大 [SEP] 考虑到任务之巨，你们做得十分出色。 [SEP] m________ [SEP] magnitude
1102,cn,2.81608884,朋友 [SEP] 我交了一个新朋友。 [SEP] f_____ [SEP] friend
1103,cn,0.913270916,防御 [SEP] 军队保卫国家不受敌人入侵。 [SEP] d_____ [SEP] defend
1104,cn,0.545917282,面粉 [SEP] 他把面粉和成面团。 [SEP] f____ [SEP] flour
1105,cn,-0.09810649,扑克 [SEP] 他们在火车上玩扑克。 [SEP] p____ [SEP] poker
1106,cn,1.774845916,行动 [SEP] 政府必须行动起来，减少污染。 [SEP] a__ [SEP] act
1107,cn,-0.236291448,画图的 [SEP] 他发表了一部图画小说。 [SEP] g______ [SEP] graphic
1108,cn,1.816243612,等着 [SEP] 不知道未来等着我们的是什么。 [SEP] a____ [SEP] await
1109,cn,-0.193531669,像 [SEP] 这个演员很像我的父亲。 [SEP] r_______ [SEP] resemble
1110,cn,-2.295781772,回报 [SEP] 环境治理的投资回报总有一天会浮现。 [SEP] p______ [SEP] payback
1111,cn,-0.791019932,惹是生非的人 [SEP] 我不断向物业报告供暖问题，希望他们不会觉得我是个故意找茬的人。 [SEP] t___________ [SEP] troublemaker
1112,cn,3.408862007,看 [SEP] 她下班后喜欢看电视。 [SEP] w____ [SEP] watch
1113,cn,-0.001577608,短缺 [SEP] 长期战争导致了食物的短缺。 [SEP] s_______ [SEP] shortage
1114,cn,-1.767294917,古卷 [SEP] 博物馆展示了写有古阿拉伯语的古卷。 [SEP] s_____ [SEP] scroll
1115,cn,-2.21274315,有关的 [SEP] 1)我们采访了相关人士。2)你的问题和讨论主题并不相关，我拒绝回答。 [SEP] r_______ [SEP] relevant
1116,cn,2.228884653,主人 [SEP] 我们在寻找这只猫的主人。 [SEP] o____ [SEP] owner
1117,cn,-0.820960439,啦啦队队长 [SEP] 她因出色的外貌和身材被当选为啦啦队队长。 [SEP] c__________ [SEP] cheerleader
1118,cn,-1.621966335,抛弃 [SEP] 1)我丢弃了所有的旧衣服。2)不要抛弃老朋友。 [SEP] d______ [SEP] discard
1119,cn,-1.926857014,遗失 [SEP] 银行卡的遗失给我带来许多麻烦。 [SEP] l___ [SEP] loss
1120,cn,1.648016065,西班牙的 [SEP] 他在读一本西班牙语小说。 [SEP] s______ [SEP] spanish
1121,cn,0.579252979,存活 [SEP] 她在这场大地震中活了下来。 [SEP] s______ [SEP] survive
1122,cn,-1.496554076,互补的 [SEP] 读书和写作是互补的。 [SEP] c____________ [SEP] complementary
1123,cn,2.314210317,欢迎 [SEP] 学校热烈欢迎新同学。 [SEP] w______ [SEP] welcome
1124,cn,0.752381183,重视 [SEP] 我重视我们的友谊。 [SEP] v____ [SEP] value
1125,cn,0.024380879,主管 [SEP] 他是这个部门的主管。 [SEP] c____ [SEP] chief
1126,cn,-0.292821863,巨大的 [SEP] 1)我们面临巨大的挑战。2)他们买了一套巨大的房子。 [SEP] e_______ [SEP] enormous
1127,cn,-0.79829818,运动鞋 [SEP] 他执迷于购满各种款式的运动鞋。 [SEP] s_______ [SEP] sneakers
1128,cn,1.624100831,沙 [SEP] 孩子们用沙堆起了城堡。 [SEP] s___ [SEP] sand
1129,cn,0.647318859,欺骗 [SEP] “这不是真的吧？你一定是在骗我。” [SEP] k__ [SEP] kid
1130,cn,0.829480098,城堡 [SEP] 童话里的人物住在城堡里。 [SEP] c_____ [SEP] castle
1131,cn,0.807147513,应该（～ to） [SEP] 你应该向她道歉。 [SEP] o____ [SEP] ought
1132,cn,0.773355678,热带雨林 [SEP] 热带雨林的生态正遭到严重破坏。 [SEP] r_________ [SEP] rainforest
1133,cn,0.743110905,绝对的 [SEP] 我对她有绝对的信心。 [SEP] a_______ [SEP] absolute
1134,cn,1.71422477,女性的 [SEP] 女性员工在这天休假半天。 [SEP] f_____ [SEP] female
1135,cn,-1.209970724,吹嘘 [SEP] 他常吹嘘自己能说三门语言。 [SEP] b____ [SEP] boast
1136,cn,1.576353491,牛肉 [SEP] 印度教信徒不吃牛肉。 [SEP] b___ [SEP] beef
1137,cn,0.35800849,地平线 [SEP] 她向远方的地平线跑去。 [SEP] h______ [SEP] horizon
1138,cn,-2.670915544,挑衅 [SEP] 他们在边境一再的挑衅导致我方的军事行动。 [SEP] p__________ [SEP] provocation
1139,cn,-0.21748836,烤面包炉 [SEP] 他把两片吐司放进烤面包炉。 [SEP] t______ [SEP] toaster
1140,cn,1.713877538,肺 [SEP] 雾霾会损伤人的肺。 [SEP] l___ [SEP] lung
1141,cn,-1.315667544,捕食者 [SEP] 鹿群发现了捕食者，匆忙逃跑。 [SEP] p_______ [SEP] predator
1142,cn,-0.896010687,柚子 [SEP] 我喜欢吃柚子。 [SEP] g_________ [SEP] grapefruit
1143,cn,-0.659356109,模仿 [SEP] 他对老师的模仿惟妙惟肖，连老师都不禁笑了起来。 [SEP] i________ [SEP] imitation
1144,cn,1.46316161,动词 [SEP] “来“和”走“都是动词。 [SEP] v___ [SEP] verb
1145,cn,-0.283613052,全面的 [SEP] 我们致力于为学生提供综合而全面的应试指导。 [SEP] c____________ [SEP] comprehensive
1146,cn,1.27984079,尤其是 [SEP] 我每个孩子都喜欢，尤其是玛丽。 [SEP] e_________ [SEP] especially
1147,cn,-0.326887625,有建设性的 [SEP] 我们欢迎有建设性的批评意见。 [SEP] c___________ [SEP] constructive
1148,cn,0.787404498,外号 [SEP] 特蕾莎·梅的外号是“新铁娘子”。 [SEP] n_______ [SEP] nickname
1149,cn,-1.959448572,保护 [SEP] 野生动物的保护对人类十分重要。 [SEP] p___________ [SEP] preservation
1150,cn,2.304630895,释放 [SEP] 曼德拉在1990年被释放。 [SEP] f___ [SEP] free
1151,cn,-0.096243386,最低限度 [SEP] 我们必须将风险降到最低程度。 [SEP] m______ [SEP] minimum
1152,cn,0.143319402,坚定地 [SEP] “绝对不行”，他坚定地说。 [SEP] f_____ [SEP] firmly
1153,cn,-0.648441338,潜在地 [SEP] 她可能将变成我们最大的竞争对手。 [SEP] p__________ [SEP] potentially
1154,cn,-0.945211438,叫醒 [SEP] 侯赛叫醒他的时候他还在打呼噜。 [SEP] a_____ [SEP] awaken
1155,cn,-0.383142976,页边空白 [SEP] 老师在页边的空白做了批注。 [SEP] m_____ [SEP] margin
1156,cn,0.192254602,机构 [SEP] 这家房产机构生意很好。 [SEP] a_____ [SEP] agency
1157,cn,3.451770114,照顾 [SEP] 术后的病人需要细心的照顾。 [SEP] c___ [SEP] care
1158,cn,-0.010077974,新鲜地 [SEP] 这些面包是新做的。 [SEP] f______ [SEP] freshly
1159,cn,1.322944218,重新充电 [SEP] 人生中我们有时需要关闭系统，重新充电，然后再次开始。 [SEP] r_______ [SEP] recharge
1160,cn,2.696357218,后来 [SEP] 1)我两周后又见到了他。2)她后来成为了经理。 [SEP] l____ [SEP] later
1161,cn,2.2207107,单位 [SEP] 1)“分”是中国货币的最小单位。2)家庭是社会的基本单位。 [SEP] u___ [SEP] unit
1162,cn,-0.3633021,遥远的 [SEP] 我的家在一个遥远的村子里。 [SEP] r_____ [SEP] remote
1163,cn,-2.924340698,用过失效的 [SEP] 1)孩子喜欢收集用过的子弹。2)他们已是一支疲军。 [SEP] s____ [SEP] spent
1164,cn,-1.465998092,强度 [SEP] 1)博物馆工作人员调整了灯光的强度。2)她因感情的强烈而著称。 [SEP] i________ [SEP] intensity
1165,cn,-0.709058866,用户界面 [SEP] 我喜欢这个软件简洁的用户界面。 [SEP] i________ [SEP] interface
1166,cn,-0.600483428,相搭配的 [SEP] 她穿上了连衣裙，又穿上了色彩相搭配的短靴。 [SEP] m_______ [SEP] matching
1167,cn,-1.544142495,傲慢 [SEP] 他的傲慢和粗鲁已经名声在外。 [SEP] a________ [SEP] arrogance
1168,cn,3.220849148,兄弟 [SEP] 我的哥哥在银行工作。 [SEP] b______ [SEP] brother
1169,cn,0.954602368,药剂师 [SEP] 药剂师为我拿来了处方药。 [SEP] c______ [SEP] chemist
1170,cn,0.179840349,冰箱 [SEP] 他把冰箱搬进客厅。 [SEP] f_____ [SEP] fridge
1171,cn,0.335957599,…感 [SEP] 1)这个孩子还没有恐惧感。2)这个家给了他一种归属感。 [SEP] s____ [SEP] sense
1172,cn,-1.642816095,同样地 [SEP] 1)“很高兴认识你。”“一样的。”2)我要搬出这儿了，建议你也一样做。 [SEP] l_______ [SEP] likewise
1173,cn,-1.943481273,焦糖 [SEP] 我喜欢焦糖味的巧克力。 [SEP] c______ [SEP] caramel
1174,cn,-0.576392811,继承 [SEP] 他从姑妈那里继承了一笔财富。 [SEP] i______ [SEP] inherit
1175,cn,0.55835888,知识问答 [SEP] 1)他经常与同事一起参加酒吧的知识问答活动。2)这门课经常有随堂小测。 [SEP] q___ [SEP] quiz
1176,cn,-0.886938383,暴露的 [SEP] 请小心暴露的电线（裸线），以免触电。 [SEP] e______ [SEP] exposed
1177,cn,1.063507142,命运 [SEP] 你相信命运吗？ [SEP] f___ [SEP] fate
1178,cn,0.639431533,未受教育的 [SEP] 有多少未受教育的选民投票给他？ [SEP] u_________ [SEP] uneducated
1179,cn,3.747164778,写 [SEP] 1)我需要写下当晚的经历。2)他正在写小说。 [SEP] w____ [SEP] write
1180,cn,1.222078411,核心 [SEP] 1)我们能到达地核吗？2)遏制污染企业的发展才是事情的核心所在。 [SEP] c___ [SEP] core
